,Date,Confirmed,Deaths,Active,New_cases,New_deaths,Deaths_per_100,No_countries
0,2020-01-22,556.0,17.0,0.0,0.0,0.0,3.0575539568345325,13
1,2020-01-23,1096.0,34.0,0.0,537.0,17.0,3.1021897810218975,20
2,2020-01-24,937.0,26.0,0.0,-161.0,-8.0,2.7748132337246534,16
3,2020-01-25,1431.0,42.0,0.0,493.0,16.0,2.9350104821802936,18
4,2020-01-26,2112.0,56.0,0.0,678.0,14.0,2.6515151515151514,19
5,2020-01-27,2919.0,82.0,0.0,805.0,26.0,2.8091812264474134,21
6,2020-01-28,5564.0,131.0,0.0,2645.0,49.0,2.3544212796549244,21
7,2020-01-29,6148.0,133.0,0.0,579.0,2.0,2.1633051398828886,23
8,2020-01-30,8215.0,171.0,0.0,2066.0,38.0,2.0815581253804014,25
9,2020-01-31,9903.0,213.0,0.0,1683.0,42.0,2.1508633747349286,28
10,2020-02-01,12012.0,259.0,0.0,2106.0,46.0,2.156177156177156,29
11,2020-02-02,16761.0,362.0,0.0,4749.0,103.0,2.1597756697094446,29
12,2020-02-03,19852.0,426.0,0.0,3091.0,64.0,2.145879508361878,29
13,2020-02-04,23860.0,492.0,0.0,4007.0,66.0,2.0620284995808884,30
14,2020-02-05,27601.0,564.0,0.0,3741.0,72.0,2.04340422448462,30
15,2020-02-06,30778.0,634.0,0.0,3177.0,70.0,2.0599129248164276,30
16,2020-02-07,34291.0,719.0,0.0,3513.0,85.0,2.096760082820565,30
17,2020-02-08,37015.0,806.0,0.0,2724.0,87.0,2.1774956098878833,30
18,2020-02-09,40041.0,906.0,0.0,3026.0,100.0,2.2626807522289654,30
19,2020-02-10,42580.0,1013.0,0.0,2539.0,107.0,2.3790511977454205,30
20,2020-02-11,44620.0,1113.0,0.0,2040.0,100.0,2.4943971313312416,30
21,2020-02-12,44999.0,1118.0,0.0,379.0,5.0,2.484499655547901,30
22,2020-02-13,60144.0,1371.0,0.0,15145.0,253.0,2.279529130087789,30
23,2020-02-14,66618.0,1523.0,0.0,6473.0,152.0,2.2861689032994086,31
24,2020-02-15,68694.0,1666.0,0.0,2076.0,143.0,2.4252482021719506,31
25,2020-02-16,70815.0,1769.0,0.0,2121.0,103.0,2.498058320977194,31
26,2020-02-17,72748.0,1867.0,0.0,1933.0,98.0,2.5663935778303184,31
27,2020-02-18,74538.0,2006.0,0.0,1790.0,139.0,2.6912447342295205,31
28,2020-02-19,74961.0,2121.0,0.0,421.0,113.0,2.829471325089046,32
29,2020-02-20,75505.0,2244.0,0.0,544.0,123.0,2.9719886100258264,32
30,2020-02-21,76121.0,2248.0,0.0,616.0,4.0,2.953192942814729,32
31,2020-02-22,77875.0,2455.0,0.0,1753.0,207.0,3.1524879614767256,33
32,2020-02-23,78203.0,2465.0,0.0,328.0,10.0,3.1520529902944903,33
33,2020-02-24,78772.0,2625.0,0.0,559.0,160.0,3.3324023764789517,38
34,2020-02-25,79614.0,2704.0,0.0,839.0,79.0,3.3963875700253725,41
35,2020-02-26,80578.0,2765.0,0.0,953.0,61.0,3.43145771798754,50
36,2020-02-27,81933.0,2809.0,0.0,1352.0,44.0,3.42841101875923,54
37,2020-02-28,83296.0,2865.0,0.0,1360.0,56.0,3.4395409143296196,59
38,2020-02-29,85181.0,2934.0,0.0,1881.0,69.0,3.444430095913408,63
39,2020-03-01,87521.0,2989.0,0.0,2329.0,55.0,3.4151803567143886,67
40,2020-03-02,89432.0,3073.0,0.0,1902.0,84.0,3.43613024420789,74
41,2020-03-03,91950.0,3146.0,0.0,2514.0,73.0,3.4214246873300707,78
42,2020-03-04,94164.0,3236.0,0.0,2209.0,90.0,3.436557495433499,82
43,2020-03-05,96896.0,3329.0,0.0,2727.0,93.0,3.4356423381770145,85
44,2020-03-06,100626.0,3440.0,0.0,3723.0,110.0,3.4185995667123805,93
45,2020-03-07,104540.0,3541.0,0.0,3911.0,101.0,3.387220202793189,94
46,2020-03-08,108353.0,3778.0,0.0,3800.0,237.0,3.486751635856875,99
47,2020-03-09,112330.0,3977.0,0.0,3974.0,199.0,3.540461141280157,102
48,2020-03-10,109989.0,4204.0,0.0,5175.0,280.0,3.8222004018583675,103
49,2020-03-11,125096.0,4615.0,0.0,7434.0,357.0,3.689166719959071,115
50,2020-03-12,127698.0,4724.0,0.0,2598.0,108.0,3.699353161365096,117
51,2020-03-13,144458.0,5405.0,0.0,16752.0,680.0,3.7415719447867204,123
52,2020-03-14,155330.0,5822.0,0.0,10851.0,417.0,3.7481491019120585,137
53,2020-03-15,166526.0,6453.0,0.0,11190.0,631.0,3.8750705595522623,142
54,2020-03-16,180532.0,7148.0,0.0,14003.0,695.0,3.9594088582633553,146
55,2020-03-17,196172.0,7930.0,0.0,15636.0,782.0,4.042370980568073,148
56,2020-03-18,213855.0,8775.0,0.0,17674.0,845.0,4.1032475275303355,152
57,2020-03-19,241556.0,9915.0,0.0,27697.0,1140.0,4.104638261935121,156
58,2020-03-20,271213.0,11359.0,0.0,29647.0,1444.0,4.188221066099339,163
59,2020-03-21,303576.0,13034.0,0.0,32361.0,1675.0,4.293488286294042,165
60,2020-03-22,338471.0,14703.0,226366.0,34887.0,1669.0,4.343946748761342,172
61,2020-03-23,379033.0,16613.0,261203.0,40561.0,1910.0,4.382995675838251,173
62,2020-03-24,419167.0,18760.0,292274.0,40131.0,2147.0,4.47554316060186,175
63,2020-03-25,468272.0,21347.0,333325.0,49099.0,2587.0,4.558675299825742,178
64,2020-03-26,530455.0,24158.0,384608.0,62097.0,2810.0,4.554203466835076,180
65,2020-03-27,594301.0,27393.0,436573.0,63838.0,3235.0,4.60928048244913,181
66,2020-03-28,663952.0,30979.0,494524.0,69651.0,3586.0,4.665849338506398,181
67,2020-03-29,720876.0,34260.0,540202.0,56924.0,3281.0,4.752551062873504,181
68,2020-03-30,783268.0,37955.0,586615.0,62389.0,3695.0,4.84572330287973,182
69,2020-03-31,858561.0,42494.0,646332.0,75290.0,4539.0,4.949444477445399,184
70,2020-04-01,932642.0,47722.0,702169.0,74081.0,5228.0,5.116861561027704,184
71,2020-04-02,1013243.0,53585.0,760673.0,80598.0,5863.0,5.288464859860863,185
72,2020-04-03,1096696.0,59524.0,824228.0,83453.0,5939.0,5.427575189478215,185
73,2020-04-04,1176934.0,65478.0,884112.0,80238.0,5954.0,5.563438561550605,185
74,2020-04-05,1248348.0,70379.0,940850.0,71413.0,4901.0,5.637770877992355,186
75,2020-04-06,1321144.0,75755.0,992950.0,72792.0,5376.0,5.734045645289234,187
76,2020-04-07,1394203.0,83210.0,1037995.0,73059.0,7455.0,5.968284389002175,187
77,2020-04-08,1479408.0,89815.0,1090122.0,85205.0,6605.0,6.071009484875031,187
78,2020-04-09,1562355.0,97019.0,1144291.0,82947.0,7204.0,6.209792268722538,187
79,2020-04-10,1655448.0,104194.0,1212440.0,93092.0,7175.0,6.29400621463193,188
80,2020-04-11,1733349.0,110335.0,1261741.0,77901.0,6141.0,6.365423235597678,188
81,2020-04-12,1831876.0,116180.0,1337619.0,98527.0,5845.0,6.342132327733974,188
82,2020-04-13,1902558.0,121828.0,1386436.0,70682.0,5648.0,6.403379029706321,188
83,2020-04-14,1973776.0,128498.0,1430263.0,71218.0,6670.0,6.510262562722417,188
84,2020-04-15,2054856.0,136870.0,1471255.0,81080.0,8372.0,6.660807375309997,188
85,2020-04-16,2149910.0,146554.0,1530137.0,95054.0,9684.0,6.816750468624268,188
86,2020-04-17,2237864.0,156800.0,1586764.0,87954.0,10246.0,7.006681371164646,188
87,2020-04-18,2318596.0,162691.0,1645542.0,80732.0,5891.0,7.0167894708694405,188
88,2020-04-19,2398088.0,168397.0,1693899.0,79492.0,5706.0,7.022135968321429,188
89,2020-04-20,2469159.0,173582.0,1739678.0,71071.0,5185.0,7.030004953103465,188
90,2020-04-21,2546167.0,180247.0,1779740.0,77008.0,6665.0,7.079150739130623,188
91,2020-04-22,2625403.0,186938.0,1826043.0,79236.0,6691.0,7.120354475103442,188
92,2020-04-23,2704623.0,194878.0,1872369.0,79220.0,7940.0,7.205366515037401,188
93,2020-04-24,2807218.0,201349.0,1933108.0,102595.0,6471.0,7.172545915564805,188
94,2020-04-25,2894042.0,207329.0,1992913.0,86824.0,5980.0,7.1639941645629195,188
95,2020-04-26,2967466.0,211411.0,2021352.0,73424.0,4082.0,7.124293926198312,188
96,2020-04-27,3038801.0,216275.0,2064297.0,71335.0,4864.0,7.117116257365981,188
97,2020-04-28,3113782.0,222535.0,2104030.0,74981.0,6260.0,7.146775207769844,188
98,2020-04-29,3192892.0,233173.0,2133817.0,79110.0,10638.0,7.302877767240483,188
99,2020-04-30,3256530.0,239018.0,2183245.0,63637.0,5845.0,7.3396529434705045,190
100,2020-05-01,3344196.0,244584.0,2238280.0,87666.0,5566.0,7.3136861595432805,190
101,2020-05-02,3426413.0,250282.0,2288872.0,82217.0,5698.0,7.304490147568318,190
102,2020-05-03,3503429.0,254364.0,2336057.0,77016.0,4082.0,7.260429710435119,190
103,2020-05-04,3579146.0,258742.0,2378105.0,75717.0,4378.0,7.229154664269075,190
104,2020-05-05,3658327.0,264631.0,2419105.0,79181.0,5889.0,7.233661725701394,190
105,2020-05-06,3752233.0,271407.0,2460813.0,93906.0,6776.0,7.233212862847269,190
106,2020-05-07,3842661.0,277475.0,2512061.0,90428.0,6068.0,7.220907595023345,190
107,2020-05-08,3934306.0,283155.0,2565915.0,91645.0,5680.0,7.197076180652954,190
108,2020-05-09,4019502.0,287924.0,2607488.0,85196.0,4769.0,7.163175935725372,190
109,2020-05-10,4097062.0,291828.0,2652573.0,77560.0,3904.0,7.122860234968375,190
110,2020-05-11,4172078.0,295899.0,2693956.0,75016.0,4071.0,7.092365003722366,190
111,2020-05-12,4257559.0,301833.0,2734355.0,85481.0,5934.0,7.089343917488872,190
112,2020-05-13,4342642.0,307342.0,2773557.0,85082.0,5509.0,7.077304553311095,191
113,2020-05-14,4436345.0,312944.0,2795113.0,93703.0,5602.0,7.054095206752406,191
114,2020-05-15,4536876.0,318631.0,2845331.0,100531.0,5687.0,7.023136625290177,191
115,2020-05-16,4628390.0,323188.0,2894590.0,91514.0,4557.0,6.982730495917587,191
116,2020-05-17,4708831.0,326930.0,2934379.0,80441.0,3742.0,6.942912158028182,191
117,2020-05-18,4797146.0,330698.0,2978268.0,88315.0,3768.0,6.893640510420154,191
118,2020-05-19,4891999.0,335902.0,3166202.0,94853.0,5204.0,6.866354633351316,191
119,2020-05-20,4993998.0,341308.0,3345465.0,101999.0,5406.0,6.8343639705102,191
120,2020-05-21,5099096.0,346348.0,3409987.0,105098.0,5040.0,6.792341230680889,191
121,2020-05-22,5208794.0,352078.0,3467582.0,109698.0,5730.0,6.759299753455406,191
122,2020-05-23,5307456.0,356471.0,3526394.0,98662.0,4393.0,6.7164193165237736,191
123,2020-05-24,5403142.0,359811.0,3578398.0,95686.0,3340.0,6.659291945316262,191
124,2020-05-25,5491994.0,361301.0,3618400.0,88852.0,1490.0,6.578685264404877,191
125,2020-05-26,5586342.0,365974.0,3520798.0,94348.0,4673.0,6.55122797709127,191
126,2020-05-27,5688059.0,371329.0,3572436.0,101717.0,5355.0,6.528219907704896,191
127,2020-05-28,5806262.0,376410.0,3699579.0,118203.0,5081.0,6.482828367028563,191
128,2020-05-29,5922259.0,381493.0,3756485.0,115997.0,5083.0,6.441680446599854,191
129,2020-05-30,6055153.0,385970.0,3842527.0,132894.0,4477.0,6.374240254540224,191
130,2020-05-31,6159175.0,389185.0,3907351.0,104022.0,3215.0,6.3187845774799385,191
131,2020-06-01,6262479.0,393283.0,3969072.0,103304.0,4098.0,6.279989122518415,191
132,2020-06-02,6385098.0,398631.0,4047838.0,122619.0,5348.0,6.243146150615073,191
133,2020-06-03,6500587.0,404384.0,4118882.0,115489.0,5753.0,6.220730527873867,191
134,2020-06-04,6636004.0,409896.0,4200960.0,135417.0,5512.0,6.176849802983845,191
135,2020-06-05,6775948.0,415375.0,4289492.0,139944.0,5479.0,6.130138542975832,191
136,2020-06-06,6897657.0,419548.0,4365753.0,121709.0,4173.0,6.0824711927542925,191
137,2020-06-07,7010435.0,422697.0,4442088.0,112778.0,3149.0,6.02954024964214,191
138,2020-06-08,7119548.0,427141.0,4128049.0,109113.0,4444.0,5.99955221876445,191
139,2020-06-09,7244613.0,432316.0,4178648.0,125065.0,5175.0,5.967413304202722,191
140,2020-06-10,7365083.0,437410.0,4231423.0,120470.0,5094.0,5.9389690516726015,191
141,2020-06-11,7516573.0,443066.0,4309104.0,151490.0,5656.0,5.894521346363563,191
142,2020-06-12,7634138.0,447506.0,4367708.0,117565.0,4440.0,5.861906085533167,191
143,2020-06-13,7766806.0,452074.0,4431837.0,132668.0,4568.0,5.820590858069585,191
144,2020-06-14,7900021.0,455683.0,4506351.0,133215.0,3609.0,5.768123907518726,191
145,2020-06-15,8038559.0,460079.0,4569919.0,138538.0,4396.0,5.723401420577992,191
146,2020-06-16,8180683.0,467252.0,4624697.0,142124.0,7173.0,5.711650237516843,191
147,2020-06-17,8357480.0,472832.0,4716362.0,176797.0,5580.0,5.657590565577183,191
148,2020-06-18,8499518.0,478211.0,4783176.0,142038.0,5379.0,5.626330810758916,191
149,2020-06-19,8679982.0,484669.0,4878750.0,180464.0,6458.0,5.583755818848472,191
150,2020-06-20,8831818.0,489183.0,4894133.0,151836.0,4514.0,5.5388709323493766,191
151,2020-06-21,8960295.0,493684.0,4991837.0,128477.0,4501.0,5.509684669980174,191
152,2020-06-22,9107418.0,497743.0,5078021.0,147123.0,4059.0,5.465248218540096,191
153,2020-06-23,9275573.0,503426.0,5150614.0,168155.0,5683.0,5.427438283327618,191
154,2020-06-24,9443170.0,508866.0,5214922.0,167597.0,5440.0,5.3887201014066255,191
155,2020-06-25,9623327.0,515804.0,5305763.0,180157.0,6938.0,5.359934251428846,191
156,2020-06-26,9816307.0,521016.0,5406567.0,192980.0,5212.0,5.307657961390164,191
157,2020-06-27,9991955.0,525797.0,5491125.0,175648.0,4781.0,5.262203442669628,191
158,2020-06-28,10165503.0,529427.0,5582529.0,173548.0,3630.0,5.208074799643461,191
159,2020-06-29,10317371.0,533354.0,5427619.0,151868.0,3927.0,5.169475828677673,191
160,2020-06-30,10500887.0,539384.0,5499735.0,183516.0,6030.0,5.136556559460168,191
161,2020-07-01,10715240.0,544757.0,5499369.0,214353.0,5373.0,5.08394585655571,191
162,2020-07-02,10888862.0,550250.0,5551710.0,173622.0,5493.0,5.053328805158887,191
163,2020-07-03,11095012.0,555640.0,5654042.0,206150.0,5390.0,5.008016214854027,191
164,2020-07-04,11283818.0,560391.0,5756571.0,188806.0,4751.0,4.966324341636847,191
165,2020-07-05,11469918.0,564246.0,5832948.0,186100.0,3855.0,4.919355134012292,191
166,2020-07-06,11640689.0,568439.0,5894857.0,170771.0,4193.0,4.883207514606738,191
167,2020-07-07,11848937.0,574888.0,5967424.0,208248.0,6449.0,4.85181075737005,191
168,2020-07-08,12063582.0,580530.0,6038185.0,214645.0,5642.0,4.812252281287598,191
169,2020-07-09,12286458.0,586371.0,6140288.0,222876.0,5841.0,4.772498306672273,191
170,2020-07-10,12518360.0,592098.0,6243203.0,231902.0,5727.0,4.729836815685122,191
171,2020-07-11,12733010.0,597351.0,6347329.0,214650.0,5253.0,4.691357345984963,191
172,2020-07-12,12925726.0,601647.0,6439284.0,192716.0,4296.0,4.654647638360894,191
173,2020-07-13,13121842.0,606090.0,6515666.0,196116.0,4443.0,4.618939932366202,191
174,2020-07-14,13341266.0,612116.0,6606015.0,219424.0,6026.0,4.588140285936881,191
175,2020-07-15,13571063.0,618039.0,6701636.0,229797.0,5923.0,4.5540942518651635,191
176,2020-07-16,13813089.0,624220.0,6811213.0,242026.0,6181.0,4.519047115384545,191
177,2020-07-17,14058726.0,631144.0,6891703.0,245637.0,6924.0,4.489339930232654,191
178,2020-07-18,14294670.0,637666.0,6980231.0,235944.0,6522.0,4.460865483428439,191
179,2020-07-19,14507061.0,642535.0,7110637.0,212391.0,4869.0,4.429119033827734,191
180,2020-07-20,14709273.0,646009.0,7196131.0,202212.0,3474.0,4.391848597819892,191
181,2020-07-21,14958720.0,652740.0,7278949.0,249447.0,6731.0,4.3636086510075724,191
182,2020-07-22,15233551.0,660161.0,7404691.0,274831.0,7421.0,4.333598909407268,191
183,2020-07-23,15513489.0,666859.0,7529358.0,279938.0,6698.0,4.298575259246968,191
184,2020-07-24,15797964.0,673508.0,7608843.0,284475.0,6649.0,4.2632582274526,191
185,2020-07-25,16046832.0,679648.0,7655867.0,248868.0,6140.0,4.2354029754907385,191
186,2020-07-26,16252173.0,683752.0,7748003.0,205341.0,4104.0,4.207142023408193,191
187,2020-07-27,16494650.0,689290.0,7832535.0,242477.0,5538.0,4.1788701184929655,191
188,2020-07-28,16710710.0,695495.0,7926247.0,216060.0,6205.0,4.161971573918762,191
189,2020-07-29,17029278.0,702931.0,8054517.0,318568.0,7436.0,4.12777922822095,191
190,2020-07-30,17311485.0,709847.0,8143244.0,282207.0,6916.0,4.100439679207185,191
191,2020-07-31,17599209.0,716562.0,8251543.0,287724.0,6715.0,4.071557988770973,191
192,2020-08-01,17846054.0,722649.0,8343384.0,246845.0,6087.0,4.049348948512652,191
193,2020-08-02,18077102.0,727319.0,8445551.0,231048.0,4670.0,4.023426985143969,191
194,2020-08-03,18284420.0,732126.0,8474317.0,207318.0,4807.0,4.004097477524581,191
195,2020-08-04,18550170.0,739393.0,8520170.0,265750.0,7267.0,3.9859095630929526,191
196,2020-08-05,18824980.0,746843.0,8621087.0,274810.0,7450.0,3.9672977076204066,191
197,2020-08-06,19111977.0,754294.0,8731603.0,286997.0,7451.0,3.94670839128783,191
198,2020-08-07,19394828.0,761130.0,8845943.0,282851.0,6836.0,3.92439675154634,191
199,2020-08-08,19660371.0,767185.0,8923903.0,265543.0,6055.0,3.9021898416871177,191
200,2020-08-09,19894247.0,772357.0,8986626.0,233876.0,5172.0,3.8823133139947443,191
201,2020-08-10,20129159.0,777650.0,9055091.0,234912.0,5293.0,3.8633009953371626,191
202,2020-08-11,20393493.0,784266.0,9054979.0,264334.0,6616.0,3.845667831400928,191
203,2020-08-12,20678702.0,791592.0,9140422.0,285209.0,7326.0,3.8280545848574055,191
204,2020-08-13,20958114.0,798152.0,9270017.0,279412.0,6560.0,3.808319775338563,191
205,2020-08-14,21264026.0,804722.0,9388632.0,305912.0,6570.0,3.7844291574888027,191
206,2020-08-15,21515662.0,810737.0,9422675.0,251636.0,6015.0,3.7681248199567365,191
207,2020-08-16,21726313.0,815514.0,9421121.0,210651.0,4777.0,3.7535775168110668,191
208,2020-08-17,21940031.0,814790.0,9455646.0,213718.0,-724.0,3.7137139870039384,191
209,2020-08-18,22199588.0,821833.0,9513320.0,259557.0,7043.0,3.7020191545897156,191
210,2020-08-19,22476074.0,828858.0,9594297.0,276486.0,7025.0,3.6877347885578238,191
211,2020-08-20,22747541.0,835305.0,9677884.0,271467.0,6447.0,3.6720672357508883,191
212,2020-08-21,23010066.0,841051.0,9783502.0,262525.0,5746.0,3.655143796632309,191
213,2020-08-22,23262333.0,846470.0,9854407.0,252267.0,5419.0,3.638800974949503,191
214,2020-08-23,23475912.0,851179.0,9871418.0,213579.0,4709.0,3.6257547736590596,191
215,2020-08-24,23705573.0,856003.0,9914719.0,229661.0,4824.0,3.610977891148212,191
216,2020-08-25,23951076.0,862572.0,9969564.0,245503.0,6569.0,3.601391436443189,191
217,2020-08-26,24230644.0,869126.0,10048179.0,279568.0,6554.0,3.5868877442960243,191
218,2020-08-27,24514926.0,875361.0,10139257.0,284282.0,6235.0,3.5707266666846147,191
219,2020-08-28,24799451.0,881207.0,10243531.0,284525.0,5846.0,3.553332692727754,191
220,2020-08-29,25061115.0,887027.0,10323469.0,261664.0,5820.0,3.5394554472137414,191
221,2020-08-30,25280386.0,891286.0,10352377.0,219271.0,4259.0,3.5256028131848938,191
222,2020-08-31,25547550.0,895652.0,10449233.0,267164.0,4366.0,3.5058234546952645,191
223,2020-09-01,25815041.0,902262.0,10488562.0,267491.0,6610.0,3.495101944637624,191
224,2020-09-02,26096030.0,908557.0,10583044.0,280989.0,6295.0,3.4815908779994507,191
225,2020-09-03,26374157.0,914659.0,10665486.0,278127.0,6102.0,3.4680122667048656,191
226,2020-09-04,26667442.0,920258.0,10796380.0,293285.0,5599.0,3.4508671660371477,191
227,2020-09-05,26941320.0,925392.0,10880135.0,273878.0,5134.0,3.4348428362084706,191
228,2020-09-06,27178753.0,929778.0,10915156.0,237433.0,4386.0,3.420973729000738,191
229,2020-09-07,27392263.0,939178.0,10966143.0,213510.0,9400.0,3.4286250829294387,191
230,2020-09-08,27635234.0,944304.0,11024912.0,242971.0,5126.0,3.4170291447505017,191
231,2020-09-09,27929476.0,950791.0,11102888.0,294242.0,6487.0,3.404256492316576,191
232,2020-09-10,28232052.0,956805.0,11195023.0,302576.0,6014.0,3.38907352536755,191
233,2020-09-11,28548078.0,962803.0,11309087.0,316026.0,5998.0,3.3725667976667286,191
234,2020-09-12,28837274.0,967864.0,11399957.0,289196.0,5061.0,3.356295050634814,191
235,2020-09-13,29085967.0,971811.0,11468268.0,248693.0,3947.0,3.341167924724662,191
236,2020-09-14,29269177.0,975346.0,11524721.0,183210.0,3535.0,3.332331483047849,191
237,2020-09-15,29633869.0,982985.0,11609535.0,364692.0,7639.0,3.317099768511496,191
238,2020-09-16,29937631.0,988863.0,11715757.0,303762.0,5878.0,3.3030769869533096,191
239,2020-09-17,30252971.0,994510.0,11833356.0,315340.0,5647.0,3.287313500548425,191
240,2020-09-18,30580175.0,1000371.0,11918623.0,327204.0,5861.0,3.2713056743462063,191
241,2020-09-19,30873596.0,1005687.0,11990732.0,293421.0,5316.0,3.257433957482633,191
242,2020-09-20,31128881.0,1009644.0,12029957.0,255285.0,3957.0,3.243431718602413,191
243,2020-09-21,31389138.0,1014052.0,12080210.0,260257.0,4408.0,3.230582502775323,191
244,2020-09-22,31673503.0,1020268.0,12172501.0,284365.0,6216.0,3.22120354038516,191
245,2020-09-23,31983675.0,1026767.0,12230212.0,310172.0,6499.0,3.210284621764072,191
246,2020-09-24,32305023.0,1032448.0,12361880.0,321348.0,5681.0,3.195936433786164,191
247,2020-09-25,32640040.0,1038468.0,12469881.0,335017.0,6020.0,3.18157698336154,191
248,2020-09-26,32925188.0,1043908.0,12536299.0,285148.0,5440.0,3.1705452980253295,191
249,2020-09-27,33173021.0,1047746.0,12589591.0,247833.0,3838.0,3.158428049106531,191
250,2020-09-28,33436466.0,1051820.0,12650029.0,263445.0,4074.0,3.14572718301031,191
251,2020-09-29,33719296.0,1057942.0,12712925.0,282830.0,6122.0,3.1374972953171976,191
252,2020-09-30,34043673.0,1064409.0,12816927.0,324377.0,6467.0,3.1265985899935065,191
253,2020-10-01,34356599.0,1073170.0,12941553.0,312926.0,8761.0,3.1236211710012394,191
254,2020-10-02,34693772.0,1078912.0,13074694.0,337173.0,5742.0,3.109814637624298,191
255,2020-10-03,34976524.0,1083654.0,13175723.0,282752.0,4742.0,3.0982324029683452,191
256,2020-10-04,35249569.0,1087640.0,13230906.0,273045.0,3986.0,3.0855412728592513,191
257,2020-10-05,35562185.0,1094699.0,13310370.0,312616.0,7059.0,3.078266985001062,191
258,2020-10-06,35877630.0,1100551.0,13428338.0,315445.0,5852.0,3.0675130993881146,191
259,2020-10-07,36225670.0,1106459.0,13575508.0,348040.0,5908.0,3.054350685577382,191
260,2020-10-08,36585461.0,1112769.0,13737380.0,359791.0,6310.0,3.0415606899144993,191
261,2020-10-09,36945208.0,1119002.0,13906611.0,359747.0,6233.0,3.0288149954386507,191
262,2020-10-10,37299531.0,1123888.0,14089875.0,354323.0,4886.0,3.013142444069873,191
263,2020-10-11,37587814.0,1127996.0,14175335.0,288283.0,4108.0,3.0009619607035405,191
264,2020-10-12,37880755.0,1132051.0,14293496.0,292939.0,4055.0,2.9884594433241896,192
265,2020-10-13,38200381.0,1137483.0,14439312.0,319626.0,5432.0,2.9776744896863727,192
266,2020-10-14,38581894.0,1143674.0,14639539.0,381513.0,6191.0,2.964276455686701,192
267,2020-10-15,38989635.0,1149852.0,14861383.0,407741.0,6178.0,2.9491222474896213,192
268,2020-10-16,39400170.0,1156052.0,15103937.0,410535.0,6200.0,2.9341294720301967,192
269,2020-10-17,39769560.0,1161724.0,15292780.0,369390.0,5672.0,2.9211386799351065,192
270,2020-10-18,40099401.0,1165547.0,15418231.0,329841.0,3823.0,2.9066444159602285,192
271,2020-10-19,40476832.0,1170279.0,15645423.0,377431.0,4732.0,2.8912317050899636,192
272,2020-10-20,40867059.0,1176931.0,15846783.0,390227.0,6652.0,2.879901389527443,192
273,2020-10-21,41309095.0,1183798.0,16101109.0,442036.0,6867.0,2.865707902823821,192
274,2020-10-22,41785015.0,1189714.0,16378882.0,475920.0,5916.0,2.8472264518751516,192
275,2020-10-23,42291403.0,1196807.0,16694662.0,506388.0,7093.0,2.829906115907292,192
276,2020-10-24,42740993.0,1202634.0,16968381.0,449590.0,5827.0,2.8137717811095313,192
277,2020-10-25,43137724.0,1206849.0,17185936.0,396731.0,4215.0,2.797664985755855,192
278,2020-10-26,43578657.0,1212469.0,17426677.0,440933.0,5620.0,2.782254166299801,192
279,2020-10-27,44050863.0,1219940.0,17328508.0,472206.0,7471.0,2.769389557702876,192
280,2020-10-28,44576372.0,1227209.0,17613811.0,525507.0,7269.0,2.7530481843609884,193
281,2020-10-29,45115577.0,1234390.0,17946344.0,539205.0,7181.0,2.7360616489510927,193
282,2020-10-30,45684757.0,1242351.0,19129334.0,569180.0,7961.0,2.7193993830371035,193
283,2020-10-31,46163949.0,1248968.0,18518167.0,479192.0,6617.0,2.705505111791888,193
284,2020-11-01,46608308.0,1254119.0,18748051.0,444359.0,5151.0,2.6907627713067805,193
285,2020-11-02,47109230.0,1259957.0,19316998.0,500922.0,5838.0,2.6745438208181285,193
286,2020-11-03,47629136.0,1269072.0,19304165.0,519906.0,9115.0,2.664486712503036,193
287,2020-11-04,48222546.0,1279658.0,19653469.0,593410.0,10586.0,2.6536508462245023,193
288,2020-11-05,48842762.0,1288387.0,19982670.0,620216.0,8729.0,2.637825846130487,193
289,2020-11-06,49465708.0,1297536.0,20359110.0,622946.0,9149.0,2.623102048797118,193
290,2020-11-07,50058906.0,1305257.0,20695854.0,593198.0,7721.0,2.607442120289245,193
291,2020-11-08,50547703.0,1311349.0,20958817.0,488797.0,6092.0,2.5942801001264093,193
292,2020-11-09,51014783.0,1318553.0,21207526.0,467080.0,7204.0,2.5846488458061265,193
293,2020-11-10,51598559.0,1328704.0,21543270.0,583775.0,10151.0,2.5750796645309415,194
294,2020-11-11,52225301.0,1339246.0,21838800.0,626742.0,10542.0,2.5643624342155538,194
295,2020-11-12,52869217.0,1349199.0,23047147.0,643916.0,9953.0,2.5519557060964226,194
296,2020-11-13,53529478.0,1358967.0,23448226.0,660261.0,9768.0,2.538726419114343,194
297,2020-11-14,54110193.0,1368032.0,23821052.0,580715.0,9065.0,2.5282334513203453,194
298,2020-11-15,54586967.0,1374620.0,24082130.0,476774.0,6588.0,2.5182201458454356,194
299,2020-11-16,55113061.0,1382544.0,24295831.0,526094.0,7924.0,2.5085596316270657,194
300,2020-11-17,55725962.0,1393714.0,24516785.0,612901.0,11170.0,2.5010138003539537,194
301,2020-11-18,56352651.0,1405081.0,24831213.0,626689.0,11367.0,2.493371607309122,194
302,2020-11-19,57007564.0,1416234.0,25168868.0,654913.0,11153.0,2.4842913828066746,194
303,2020-11-20,57681016.0,1428004.0,25526115.0,673452.0,11770.0,2.4756914822720875,194
304,2020-11-21,58267618.0,1437034.0,25843027.0,586602.0,9030.0,2.466265224708516,194
